time,'Heater 1: T (C)', 'Heat Element 1', 'Heater 1: enable', 'Heater 2: T (C)', 'Heat Element 2', 'Heater 2: enable', 'Sample Temperature 1: T (C)', 'Sample Temperature 2: T (C)', 'Sample Temperature 3: T (C)', 'Sample Temperature 4: T (C)', 'Steady State: State ()',,,pid,500-4-1
43:49.9,49.7433935, 'off', 'on',51.19377704, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
43:50.2,49.76838327, 'off', 'on',51.16727775, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
43:50.6,49.76838327, 'off', 'on',51.14077845, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
43:50.8,49.76838327, 'off', 'on',51.11427916, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
43:51.1,49.79337304, 'off', 'on',51.08777987, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
43:51.4,49.79337304, 'off', 'on',51.08777987, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
43:51.7,49.79337304, 'off', 'on',51.08777987, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
43:52.0,49.81836282, 'off', 'on',51.08777987, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
43:52.3,49.84335259, 'off', 'on',51.08777987, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
43:52.6,49.86834236, 'off', 'on',51.08777987, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
43:52.9,49.84335259, 'off', 'on',51.08777987, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
43:53.2,49.84335259, 'off', 'on',51.08777987, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
43:53.5,49.84335259, 'off', 'on',51.08777987, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
43:53.8,49.81836282, 'off', 'on',51.08777987, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
43:54.1,49.81836282, 'off', 'on',51.08777987, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
43:54.4,49.81836282, 'off', 'on',51.08777987, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
43:54.7,49.79337304, 'off', 'on',51.08777987, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
43:55.0,49.76838327, 'off', 'on',51.08777987, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
43:55.3,49.7433935, 'off', 'on',51.08777987, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
43:55.6,49.7433935, 'off', 'on',51.08777987, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
43:55.9,49.7433935, 'off', 'on',51.08777987, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
43:56.3,49.71840373, 'off', 'on',51.08777987, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
43:56.6,49.71840373, 'off', 'on',51.08777987, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
43:56.9,49.71840373, 'off', 'on',51.08777987, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
43:57.2,49.71840373, 'off', 'on',51.08777987, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
43:57.5,49.71840373, 'off', 'on',51.08777987, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
43:57.8,49.71840373, 'off', 'on',51.08777987, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
43:58.1,49.71840373, 'off', 'on',51.06140935, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
43:58.3,49.71840373, 'off', 'on',51.03503884, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
43:58.6,49.71840373, 'off', 'on',51.03503884, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
43:59.0,49.71840373, 'off', 'on',51.03503884, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
43:59.3,49.71840373, 'off', 'on',51.03503884, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
43:59.5,49.69352896, 'off', 'on',51.00866833, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
43:59.9,49.69352896, 'off', 'on',50.98229782, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:00.2,49.69352896, 'off', 'on',50.95592731, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:00.5,49.69352896, 'off', 'on',50.92955679, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:00.9,49.69352896, 'off', 'on',50.92955679, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:01.2,49.66865418, 'off', 'on',50.92955679, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:01.5,49.66865418, 'off', 'on',50.92955679, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:01.8,49.69352896, 'off', 'on',50.92955679, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:02.1,49.69352896, 'off', 'on',50.92955679, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:02.5,49.69352896, 'off', 'on',50.92955679, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:02.8,49.69352896, 'off', 'on',50.92955679, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:03.0,49.71840373, 'off', 'on',50.92955679, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:03.3,49.71840373, 'off', 'on',50.92955679, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:03.6,49.69352896, 'off', 'on',50.92955679, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:03.9,49.66865418, 'off', 'on',50.92955679, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:04.3,49.66865418, 'off', 'on',50.92955679, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:04.6,49.66865418, 'off', 'on',50.92955679, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:04.9,49.69352896, 'off', 'on',50.92955679, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:05.3,49.69352896, 'off', 'on',50.92955679, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:05.6,49.66865418, 'off', 'on',50.90331379, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:05.8,49.66865418, 'off', 'on',50.90331379, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:06.1,49.6437794, 'off', 'on',50.87707078, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:06.4,49.61890462, 'off', 'on',50.87707078, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:06.8,49.59402984, 'off', 'on',50.85082777, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:07.1,49.59402984, 'off', 'on',50.82458477, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:07.3,49.59402984, 'off', 'on',50.79834176, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:07.7,49.59402984, 'off', 'on',50.77209875, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:08.0,49.56915506, 'off', 'on',50.77209875, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:08.3,49.56915506, 'off', 'on',50.77209875, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:08.6,49.56915506, 'off', 'on',50.77209875, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:08.9,49.56915506, 'off', 'on',50.77209875, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:09.2,49.54439416, 'off', 'on',50.77209875, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:09.5,49.54439416, 'off', 'on',50.77209875, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:09.8,49.54439416, 'off', 'on',50.77209875, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:10.1,49.51963326, 'off', 'on',50.77209875, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:10.4,49.51963326, 'off', 'on',50.77209875, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:10.8,49.51963326, 'off', 'on',50.77209875, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:11.1,49.51963326, 'off', 'on',50.77209875, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:11.3,49.54439416, 'off', 'on',50.77209875, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:11.6,49.54439416, 'off', 'on',50.77209875, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:11.9,49.56915506, 'off', 'on',50.77209875, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:12.3,49.56915506, 'off', 'on',50.77209875, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:12.6,49.54439416, 'off', 'on',50.77209875, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:12.8,49.54439416, 'off', 'on',50.77209875, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:13.1,49.51963326, 'off', 'on',50.77209875, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:13.4,49.49487237, 'off', 'on',50.77209875, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:13.7,49.49487237, 'off', 'on',50.77209875, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:14.1,49.47011147, 'off', 'on',50.74598199, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:14.3,49.44535057, 'off', 'on',50.71986523, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:14.6,49.42058968, 'off', 'on',50.69374847, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:15.0,49.42058968, 'off', 'on',50.69374847, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:15.3,49.42058968, 'off', 'on',50.66763171, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:15.5,49.42058968, 'off', 'on',50.64151495, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:15.8,49.44535057, 'off', 'on',50.64151495, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:16.2,49.44535057, 'off', 'on',50.61539819, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:16.7,49.44535057, 'off', 'on',50.61539819, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:17.0,49.47011147, 'off', 'on',50.61539819, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:17.3,49.49487237, 'off', 'on',50.61539819, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:17.6,49.51963326, 'off', 'on',50.58940643, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:17.9,49.54439416, 'off', 'on',50.58940643, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:18.2,49.56915506, 'off', 'on',50.58940643, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:18.5,49.56915506, 'off', 'on',50.56341467, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:18.8,49.56915506, 'off', 'on',50.53742291, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:19.2,49.56915506, 'off', 'on',50.51143116, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:19.5,49.54439416, 'off', 'on',50.4854394, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:19.8,49.51963326, 'off', 'on',50.45944764, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:20.0,49.51963326, 'off', 'on',50.45944764, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:20.3,49.54439416, 'off', 'on',50.45944764, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:20.7,49.54439416, 'off', 'on',50.45944764, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:21.0,49.51963326, 'off', 'on',50.45944764, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:21.3,49.51963326, 'off', 'on',50.45944764, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:21.6,49.51963326, 'off', 'on',50.45944764, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:21.9,49.49487237, 'off', 'on',50.45944764, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:22.3,49.47011147, 'off', 'on',50.45944764, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:22.6,49.47011147, 'off', 'on',50.45944764, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:22.8,49.49487237, 'off', 'on',50.45944764, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:23.1,49.49487237, 'off', 'on',50.45944764, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:23.4,49.49487237, 'off', 'on',50.45944764, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:23.8,49.51963326, 'off', 'on',50.45944764, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:24.1,49.49487237, 'off', 'on',50.45944764, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:24.4,49.47011147, 'off', 'on',50.45944764, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:24.7,49.47011147, 'off', 'on',50.45944764, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:25.1,49.44535057, 'off', 'on',50.45944764, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:25.3,49.42058968, 'off', 'on',50.45944764, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:25.6,49.39594157, 'off', 'on',50.43357966, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:25.9,49.39594157, 'off', 'on',50.43357966, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:26.3,49.39594157, 'off', 'on',50.43357966, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:26.6,49.37129346, 'off', 'on',50.40771169, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:26.9,49.39594157, 'off', 'on',50.40771169, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:27.2,49.42058968, 'off', 'on',50.40771169, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:27.6,49.39594157, 'off', 'on',50.38184371, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:27.8,49.37129346, 'off', 'on',50.38184371, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:28.1,49.37129346, 'off', 'on',50.38184371, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:28.5,49.39594157, 'off', 'on',50.38184371, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:28.8,49.37129346, 'off', 'on',50.35597573, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:29.0,49.34664535, 'off', 'on',50.33010775, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:29.3,49.37129346, 'off', 'on',50.35597573, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:29.7,49.37129346, 'off', 'on',50.38184371, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:30.0,49.37129346, 'off', 'on',50.35597573, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:30.3,49.37129346, 'off', 'on',50.35597573, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:30.6,49.34664535, 'off', 'on',50.33010775, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:30.9,49.32199725, 'off', 'on',50.33010775, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:31.3,49.32199725, 'off', 'on',50.33010775, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:31.6,49.32199725, 'off', 'on',50.33010775, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:31.8,49.29734914, 'off', 'on',50.30423977, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:32.1,49.27270103, 'off', 'on',50.30423977, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:32.4,49.27270103, 'off', 'on',50.27849436, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:32.8,49.27270103, 'off', 'on',50.27849436, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:33.1,49.27270103, 'off', 'on',50.27849436, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:33.4,49.27270103, 'off', 'on',50.25274896, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:33.7,49.27270103, 'off', 'on',50.27849436, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:34.0,49.27270103, 'off', 'on',50.27849436, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:34.3,49.29734914, 'off', 'on',50.27849436, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:34.6,49.29734914, 'off', 'on',50.27849436, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:34.9,49.32199725, 'off', 'on',50.25274896, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:35.3,49.34664535, 'off', 'on',50.27849436, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:35.6,49.34664535, 'off', 'on',50.30423977, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:35.9,49.37129346, 'off', 'on',50.27849436, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:36.2,49.37129346, 'off', 'on',50.30423977, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:36.5,49.39594157, 'off', 'on',50.27849436, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:36.8,49.39594157, 'off', 'on',50.25274896, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:37.1,49.39594157, 'off', 'on',50.22712493, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:37.4,49.37129346, 'off', 'on',50.20137952, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:37.8,49.34664535, 'off', 'on',50.17563411, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:38.1,49.34664535, 'off', 'on',50.1498887, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:38.4,49.34664535, 'off', 'on',50.1498887, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:38.8,49.32199725, 'off', 'on',50.1498887, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:39.0,49.29734914, 'off', 'on',50.12414329, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:39.3,49.29734914, 'off', 'on',50.09851926, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:39.7,49.27270103, 'off', 'on',50.12414329, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:40.0,49.27270103, 'off', 'on',50.09851926, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:40.3,49.27270103, 'off', 'on',50.12414329, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:40.6,49.27270103, 'off', 'on',50.14976732, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:40.9,49.27270103, 'off', 'on',50.14976732, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:41.2,49.27270103, 'off', 'on',50.14976732, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:41.5,49.27270103, 'off', 'on',50.12414329, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:41.8,49.27270103, 'off', 'on',50.09851926, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:42.1,49.27270103, 'off', 'on',50.09851926, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:42.4,49.27270103, 'off', 'on',50.09851926, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:42.8,49.24816463, 'off', 'on',50.07289523, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:43.1,49.27270103, 'off', 'on',50.07289523, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:43.3,49.27270103, 'off', 'on',50.0472712, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:43.6,49.27270103, 'off', 'on',50.07289523, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:43.9,49.27270103, 'off', 'on',50.07289523, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:44.2,49.24816463, 'off', 'on',50.07289523, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:44.5,49.27270103, 'off', 'on',50.07289523, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
44:44.8,49.27270103, 'off', 'on',50.0472712, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
