time,temp1, 'Heat Element 1', 'Heater 1: enable', 'Heater 2: T (C)', 'Heat Element 2', 'Heater 2: enable', 'Sample Temperature 1: T (C)', 'Sample Temperature 2: T (C)', 'Sample Temperature 3: T (C)', 'Sample Temperature 4: T (C)', 'Steady State: State ()',,20.60263787,7.35436
07:51.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
07:52.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
07:52.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
07:52.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
07:52.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
07:53.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
07:53.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
07:53.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
07:54.0,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
07:54.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
07:54.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
07:54.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
07:54.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
07:55.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
07:55.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
07:55.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
07:55.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
07:56.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
07:56.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
07:56.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
07:56.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
07:57.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
07:57.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
07:57.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
07:57.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
07:58.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
07:58.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
07:58.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
07:58.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
07:59.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
07:59.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
07:59.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
07:59.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:00.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:00.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:00.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:00.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:01.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:01.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:01.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:01.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:02.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:02.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:02.6,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:02.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:03.1,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:03.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:03.6,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:03.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:04.1,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:04.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
08:04.6,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
08:04.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
08:05.1,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
08:05.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
08:05.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
08:05.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
08:06.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
08:06.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
08:06.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
08:06.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
08:07.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
08:07.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
08:07.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
08:07.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
08:08.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
08:08.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
08:08.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
08:08.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
08:09.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
08:09.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
08:09.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
08:09.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
08:10.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
08:10.5,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
08:10.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
08:10.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
08:11.2,20.73089315, 'off',0,20.33076652, 'off',0,-24.95656688,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
08:11.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:11.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:11.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:12.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:12.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:12.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:12.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:13.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:13.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:13.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:13.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:14.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:14.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:14.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:14.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:15.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:15.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:15.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:16.0,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:16.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:16.5,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:16.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:17.0,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:17.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:17.5,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:17.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:17.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:18.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:18.5,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:18.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:19.0,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:19.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:19.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:19.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:20.0,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:20.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:20.5,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:20.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:21.0,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:21.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:21.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:21.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:22.0,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:22.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:22.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:22.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:23.0,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:23.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:23.5,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:23.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:24.0,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:24.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:24.5,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:24.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:24.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:25.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:25.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:25.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:26.0,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
08:26.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
08:26.5,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
08:26.8,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
08:27.0,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
08:27.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
08:27.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
08:27.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
08:28.0,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
08:28.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
08:28.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
08:28.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
08:28.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
08:29.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
